,ZIP,MSA,AREA,OCCUPATION,GROUP,TOTAL EMPLOYMENT,JOBS PER 1000,LOCATION QUOTIENT,ANNUAL MEAN,ANNUAL MEDIAN
228,27690,39580.0,"Raleigh, NC",All Occupations,total,"621,270",1000.0,1.0,"56,720","43,500"
229,27690,39580.0,"Raleigh, NC",Computer and Mathematical Occupations,major,"37,150",59.799,1.81,"97,130","93,960"
230,27690,39580.0,"Raleigh, NC","Data Scientists and Mathematical Science Occupations, All Other",detailed,540,0.866,2.02,"108,860","100,140"
231,27695,39580.0,"Raleigh, NC",All Occupations,total,"621,270",1000.0,1.0,"56,720","43,500"
232,27695,39580.0,"Raleigh, NC",Computer and Mathematical Occupations,major,"37,150",59.799,1.81,"97,130","93,960"
233,27695,39580.0,"Raleigh, NC","Data Scientists and Mathematical Science Occupations, All Other",detailed,540,0.866,2.02,"108,860","100,140"
234,27697,39580.0,"Raleigh, NC",All Occupations,total,"621,270",1000.0,1.0,"56,720","43,500"
235,27697,39580.0,"Raleigh, NC",Computer and Mathematical Occupations,major,"37,150",59.799,1.81,"97,130","93,960"
236,27697,39580.0,"Raleigh, NC","Data Scientists and Mathematical Science Occupations, All Other",detailed,540,0.866,2.02,"108,860","100,140"
237,27698,39580.0,"Raleigh, NC",All Occupations,total,"621,270",1000.0,1.0,"56,720","43,500"
238,27698,39580.0,"Raleigh, NC",Computer and Mathematical Occupations,major,"37,150",59.799,1.81,"97,130","93,960"
239,27698,39580.0,"Raleigh, NC","Data Scientists and Mathematical Science Occupations, All Other",detailed,540,0.866,2.02,"108,860","100,140"
240,27699,39580.0,"Raleigh, NC",All Occupations,total,"621,270",1000.0,1.0,"56,720","43,500"
241,27699,39580.0,"Raleigh, NC",Computer and Mathematical Occupations,major,"37,150",59.799,1.81,"97,130","93,960"
242,27699,39580.0,"Raleigh, NC","Data Scientists and Mathematical Science Occupations, All Other",detailed,540,0.866,2.02,"108,860","100,140"
243,30002,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
244,30002,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
245,30002,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
246,30003,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
247,30003,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
248,30003,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
249,30004,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
250,30004,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
251,30004,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
252,30005,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
253,30005,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
254,30005,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
255,30006,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
256,30006,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
257,30006,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
258,30007,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
259,30007,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
260,30007,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
261,30008,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
262,30008,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
263,30008,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
264,30009,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
265,30009,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
266,30009,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
267,30010,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
268,30010,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
269,30010,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
270,30011,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
271,30011,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
272,30011,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
273,30012,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
274,30012,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
275,30012,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
276,30013,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
277,30013,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
278,30013,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
279,30014,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
280,30014,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
281,30014,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
282,30015,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
283,30015,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
284,30015,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
285,30016,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
286,30016,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
287,30016,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
288,30017,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
289,30017,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
290,30017,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
291,30018,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
292,30018,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
293,30018,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
294,30019,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
295,30019,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
296,30019,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
297,30021,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
298,30021,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
299,30021,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
300,30022,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
301,30022,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
302,30022,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
303,30023,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
304,30023,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
305,30023,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
306,30024,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
307,30024,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
308,30024,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
309,30025,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
310,30025,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
311,30025,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
312,30026,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
313,30026,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
314,30026,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
315,30028,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
316,30028,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
317,30028,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
318,30029,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
319,30029,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
320,30029,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
321,30030,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
322,30030,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
323,30030,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
324,30031,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
325,30031,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
326,30031,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
327,30032,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
328,30032,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
329,30032,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
330,30033,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
331,30033,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
332,30033,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
333,30034,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
334,30034,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
335,30034,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
336,30035,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
337,30035,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
338,30035,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
339,30036,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
340,30036,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
341,30036,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
342,30037,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
343,30037,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
344,30037,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
345,30038,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
346,30038,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
347,30038,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
348,30039,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
349,30039,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
350,30039,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
351,30040,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
352,30040,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
353,30040,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
354,30041,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
355,30041,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
356,30041,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
357,30042,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
358,30042,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
359,30042,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
360,30043,12060.0,"Atlanta-Sandy Springs-Roswell, GA",All Occupations,total,"2,632,850",1000.0,1.0,"56,790","42,220"
361,30043,12060.0,"Atlanta-Sandy Springs-Roswell, GA",Computer and Mathematical Occupations,major,"124,980",47.471,1.44,"94,280","92,700"
362,30043,12060.0,"Atlanta-Sandy Springs-Roswell, GA","Data Scientists and Mathematical Science Occupations, All Other",detailed,"1,810",0.688,1.6,"92,240","91,310"
